EDAD,GENERO,ETNIA ,COMUNA/CORRGIMIENTO,BARRIO,ESTAOD CIVIL ,¿CUAL ES EL NIVEL EDUCATIVO MAS ALTO ALCANZADO?,ESTRATO SOCIOECONOMICO,¿CUANTAS PERSONA VIVEN CON USTED?,¿CUANTAS PERSONAS DEPENDEN DE USTED ECONOMICAMENTE?,¿CUANTO ES EL INGRESO APROXIMADO EN SU HOGAR?,¿CONSIDERA QUE LOS INGRESOS EN SU HOGAR HAN DISMINUIDO O VAN A DISMINUIR CON LA SITUACION ACTUAL DE AISLAMINETO PREVENTIVO OBLIGATORIO?,"¿CONSIDERA QUE CON EL AISLAMIENTO PREVENTIVO OBLIGATORIO SU FAMILIA VA TENER PROBLEMAS PARA PAGAR ARRIENDO, SERVICIOS PUBLICOS, ALIMENACION Y DEMAS OBLIGACIONES?",RECIBE ALGUN BENEFICIO ECONOMICO O SUBSIDIO DEL GOBIERNO?,¿A QUE BENEFICIOS O SUBCIDIOS DEL GOBIERNO ACCEDE?,¿ACTUALMENTE SE ENCUENTRA TRABJANDO Y PERCIBE INGRESOS POR ESTE TRABAJO?,¿QUE TIPO DE VINCULACION TIENE CON SU TRABAJO  ACTUAL?,"¿CREE QUE DESPUÉS DEL AISLAMIENTO PREVENTIVO OBLIGATORIO SEGUIRÁ TENIENDO EL MISMO TRABAJO?OPCIONES: SI, NO, NO SE, NO APLICA, SIN DATO","¿CÓMO CALIFICARÍA SU ESTADO DE SALUD EN LOS ÚLTIMOS 3 DÍAS? OPCIONES: EXCELENTE, BUENO, REGULAR, MALO, MUY MALO","¿CUÁNTOS DÍAS DE LA ÚLTIMA SEMANA, HA TENIDO POCO INTERÉS O PLACER PARA HACER LAS COSAS?","¿CUÁNTOS DÍAS DE LA ÚLTIMA SEMANA HA TENIDO ÁNIMO BAJO, HA ESTADO DEPRIMIDO O SIN ESPERANZAS?","¿CUÁNTOS DÍAS DE LA ÚLTIMA SEMANA HA TENIDO DIFICULTADES PARA QUEDARSE DORMIDO, DESVELARSE EN LA MADRUGADA O POR DORMIR EN EXCESO?",¿CUÁNTOS DÍAS DE LA ÚLTIMA SEMANA SE HA SENTIDO MUY CANSADO O CON POCAS ENERGÍAS?,¿CUÁNTOS DÍAS DE LA ÚLTIMA SEMANA SE HA TENIDO POCO APETITO O HA COMIDO DEMASIADO?,¿CUÁNTOS DÍAS DE LA ÚLTIMA SEMANA SE HA SENTIDO MAL CON USTED MISMO O HA SENTIDO QUE LE HA FALLADO A SU FAMILIA?,"¿CUÁNTOS DÍAS DE LA ÚLTIMA SEMANA HA TENIDO DIFICULTADES DE CONCENTRACIÓN, COMO PARA LEER O VER TELEVISIÓN?","¿CUÁNTOS DÍAS DE LA ÚLTIMA SEMANA SE MUEVE O HABLA TAN LENTO QUE LOS DEMÁS LO NOTAN? O LO CONTRARIO, ¿HA ESTADO MUY INQUIETO O MOVIÉNDOSE MÁS DE LO NORMAL?",[¿CUÁNTOS DÍAS DE LA ÚLTIMA SEMANA HA PENSADO QUE ESTARÍA MEJOR MUERTO O EN HACERSE DAÑO A USTED MISMO?],"DEPRESIÓN. OPCIONES: CONSULTA PARA VALORACIÓN, PROBABLEMENTE NO NECESITA TRATAMIENTO, SE JUSTIFICA TRATAMIENTO, SIN DATO","AHORA, NOS GUSTARÍA HACERLE ALGUNAS PREGUNTAS RELACIONADAS CON LA ALIMENTACIÓN. DURANTE LA ÚLTIMA SEMANA, HA HABIDO ALGÚN MOMENTO EN QUE (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA): [¿USTED SE ENCUENTRA PREOCUPADO POR NO TENER SUFICIENTES ALIMENTOS PARA COMER POR FALTA DE DINERO U OTROS RECURSOS?]. OPCIONES: SI, NO, NO SABE, NO RESPONDE, SIN DATO","AHORA, NOS GUSTARÍA HACERLE ALGUNAS PREGUNTAS RELACIONADAS CON LA ALIMENTACIÓN. DURANTE LA ÚLTIMA SEMANA, HA HABIDO ALGÚN MOMENTO EN QUE (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA): [PENSANDO AÚN EN LA ÚLTIMA SEMANA ¿HUBO ALGUNA VEZ EN QUE USTED NO HAYA PODIDO COMER ALIMENTOS SALUDABLES Y NUTRITIVOS POR FALTA DE DINERO U OTROS RECURSOS?]. OPCIONES: SI, NO, NO SABE, NO RESPONDE, SIN DATO","AHORA, NOS GUSTARÍA HACERLE ALGUNAS PREGUNTAS RELACIONADAS CON LA ALIMENTACIÓN. DURANTE LA ÚLTIMA SEMANA, HA HABIDO ALGÚN MOMENTO EN QUE (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA): [¿HUBO ALGUNA VEZ EN QUE USTED HAYA COMIDO POCA VARIEDAD DE ALIMENTOS POR FALTA DE DINERO U OTROS RECURSOS?]. OPCIONES: SI, NO, NO SABE, NO RESPONDE, SIN DATO","AHORA, NOS GUSTARÍA HACERLE ALGUNAS PREGUNTAS RELACIONADAS CON LA ALIMENTACIÓN. DURANTE LA ÚLTIMA SEMANA, HA HABIDO ALGÚN MOMENTO EN QUE (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA): [¿HUBO ALGUNA VEZ EN QUE USTED HAYA TENIDO QUE DEJAR DE DESAYUNAR, ALMORZAR O CENAR PORQUE NO HABÍA SUFICIENTE DINERO U OTROS RECURSOS PARA OBTENER ALIMENTOS?]. OPCIONES: SI, NO, NO SABE, NO RESPONDE, SIN DATO","AHORA, NOS GUSTARÍA HACERLE ALGUNAS PREGUNTAS RELACIONADAS CON LA ALIMENTACIÓN. DURANTE LA ÚLTIMA SEMANA, HA HABIDO ALGÚN MOMENTO EN QUE (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA): [PENSANDO AÚN EN LA ÚLTIMA SEMANA , ¿HUBO ALGUNA VEZ EN QUE USTED HAYA COMIDO MENOS DE LO QUE PENSABA QUE DEBÍA COMER POR FALTA DE DINERO U OTROS RECURSOS?]. OPCIONES: SI, NO, NO SABE, NO RESPONDE, SIN DATO","AHORA, NOS GUSTARÍA HACERLE ALGUNAS PREGUNTAS RELACIONADAS CON LA ALIMENTACIÓN. DURANTE LA ÚLTIMA SEMANA, HA HABIDO ALGÚN MOMENTO EN QUE (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA): [¿HUBO ALGUNA VEZ EN QUE SU HOGAR SE HAYA QUEDADO SIN ALIMENTOS POR FALTA DE DINERO U OTROS RECURSOS?]. OPCIONES: SI, NO, NO SABE, NO RESPONDE, SIN DATO","AHORA, NOS GUSTARÍA HACERLE ALGUNAS PREGUNTAS RELACIONADAS CON LA ALIMENTACIÓN. DURANTE LA ÚLTIMA SEMANA, HA HABIDO ALGÚN MOMENTO EN QUE (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA): [¿HUBO ALGUNA VEZ EN QUE USTED HAYA SENTIDO HAMBRE PERO NO COMIÓ PORQUE NO HABÍA SUFICIENTE DINERO U OTROS RECURSOS PARA OBTENER ALIMENTOS?]. OPCIONES: OPCIONES: SI, NO, NO SABE, NO RESPONDE, SIN DATO","AHORA, NOS GUSTARÍA HACERLE ALGUNAS PREGUNTAS RELACIONADAS CON LA ALIMENTACIÓN. DURANTE LA ÚLTIMA SEMANA, HA HABIDO ALGÚN MOMENTO EN QUE (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA): [¿HUBO ALGUNA VEZ EN QUE USTED HAYA DEJADO DE COMER TODO UN DÍA POR FALTA DE DINERO U OTROS RECURSOS?]. OPCIONES: OPCIONES: SI, NO, NO SABE, NO RESPONDE, SIN DATO","CLASIFICACIÓN SEGURIDAD ALIMENTARIA. OPCIONES: ADECUADA SEGURIDAD ALIMENTARIA, SEGURIDAD ALIMENTARIA A INSEGURIDAD ALIMENTARIA LEVE, INSEGURIDAD ALIMENTARIA MODERADA, INSEGURIDAD ALIMENTARIA GRAVE, SD","¿CON QUÉ FRECUENCIA CONSIDERA USTED QUE ES VÍCTIMA DE VIOLENCIA EN SU HOGAR O FAMILIA?. OPCIONES:NUNCA, POCO FRECUENTE, NO SABE, FRECUENTE, NO RESPONDE, MUY FRECUENTE","VICTIMAS VIOLENCIA. OPCIONES: BAJO, SI, NO","¿CON QUÉ FRECUENCIA CONSIDERA USTED QUE SE PRESENTAN SITUACIONES DE VIOLENCIA CONTRA OTRAS PERSONAS DE SU HOGAR O FAMILIA? (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA) [ADULTOS MAYORES ( 59 - MÁS AÑOS)]. OPCIONES: NUNCA, POCO FRECUENTE, NO SABE, FRECUENTE, NO RESPONDE, MUY FRECUENTE","¿CON QUÉ FRECUENCIA CONSIDERA USTED QUE SE PRESENTAN SITUACIONES DE VIOLENCIA CONTRA OTRAS PERSONAS DE SU HOGAR O FAMILIA? (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA) [MUJERES ADULTAS (29 -59 AÑOS)]. OPCIONES: NUNCA, POCO FRECUENTE, NO SABE, FRECUENTE, NO RESPONDE, MUY FRECUENTE","¿CON QUÉ FRECUENCIA CONSIDERA USTED QUE SE PRESENTAN SITUACIONES DE VIOLENCIA CONTRA OTRAS PERSONAS DE SU HOGAR O FAMILIA? (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA) [MUJERES JÓVENES (14 -28 AÑOS)]. OPCIONES: NUNCA, POCO FRECUENTE, NO SABE, FRECUENTE, NO RESPONDE, MUY FRECUENTE","¿CON QUÉ FRECUENCIA CONSIDERA USTED QUE SE PRESENTAN SITUACIONES DE VIOLENCIA CONTRA OTRAS PERSONAS DE SU HOGAR O FAMILIA? (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA) [HOMBRES ADULTOS (29 -59 AÑOS)]. OPCIONES: NUNCA, POCO FRECUENTE, NO SABE, FRECUENTE, NO RESPONDE, MUY FRECUENTE","¿CON QUÉ FRECUENCIA CONSIDERA USTED QUE SE PRESENTAN SITUACIONES DE VIOLENCIA CONTRA OTRAS PERSONAS DE SU HOGAR O FAMILIA? (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA) [NIÑOS, NIÑAS Y ADOLESCENTES (MENORES DE 14 AÑOS)]. OPCIONES: NUNCA, POCO FRECUENTE, NO SABE, FRECUENTE, NO RESPONDE, MUY FRECUENTE","¿CON QUÉ FRECUENCIA CONSIDERA USTED QUE SE PRESENTAN SITUACIONES DE VIOLENCIA CONTRA OTRAS PERSONAS DE SU HOGAR O FAMILIA? (POR CADA ÍTEM SELECCIONE UNA SOLA RESPUESTA) [HOMBRES JÓVENES (14 -28 AÑOS)]. OPCIONES: NUNCA, POCO FRECUENTE, NO SABE, FRECUENTE, NO RESPONDE, MUY FRECUENTE","¿LE HAN HECHO LA PRUEBA PARA VER SÍ ESTABA INFECTADO POR EL CORONAVIRUS?. OPCIONES: NO, SI CON RESULTADO NEGATIVO, SI ESPERANDO RESULTADO, SI CON RESULTADO POSITIVO","EN CASO DE TENER SÍNTOMAS RELACIONADOS AL CORONAVIRUS, ¿LLAMARÍA A ALGUNA DE LAS LÍNEAS DE ATENCIÓN DESTINADAS PARA ESTE FIN ?. OPCIONES: SI, NO","INFORMACIÓN COVID 19. OPCIONES: NO NECESITA INFORMACIÓN, ENVIAR INFORMACIÓN DE LÍNEAS DE ATENCIÓN, ENVIAR INFORMACIÓN ACERCA DE LA IMPORTANCIA, ENVIAR INFORMACIÓN ACERCA DE LA IMPORTANCIA E INFORMACIÓN DE LAS LÍNEAS DE ATENCIÓN","¿CONOCE LAS LÍNEAS DE ATENCIÓN PARA EL CORONAVIRUS?. OPCIONES: SI, NO","¿SE ENCUENTRA ACTUALMENTE MATRICULADO EN UNA INSTITUCIÓN EDUCATIVA? (BÁSICA PRIMARIA, BÁSICA SECUNDARIA, MEDIA, TÉCNICA, TECNOLÓGICA, PREGRADO, POSGRADO). OPCIONES: SI, NO","¿LA INSTITUCIÓN (ESCUELA, COLEGIO, O UNIVERSIDAD) EN LA QUE ESTUDIA CONTINUÓ REALIZANDO SUS CLASES DE MANERA VIRTUAL?. OPCIONES: SI, NO, NO APLICA","¿PUEDE ACCEDER A INTERNET CON FACILIDAD PARA DESARROLLAR SUS ACTIVIDADES ACADÉMICAS?. OPCIONES: SI, NO, NO APLICA","¿TIENE ALGÚN DISPOSITIVO ELECTRÓNICO (COMPUTADOR O TABLET) EN SU VIVIENDA QUE LE PERMITA DESARROLLAR SUS ACTIVIDADES ACADÉMICAS VIRTUALES?. OPCIONES: SI, NO, NO APLICA",¿COMO CALIFICA ?,¿ES UNA PERSONA CON DISCAPACIDAD?,NACIONALIDAD
24,Mujer,Otros,Comuna 13,la pradera,Casado_Union libre,Tecnica,Estrato 2,3,1,Entre 1 y 2 SMMLV,Si,Si,Si,Familias en accion,No,No aplica,No aplica,Muy malo,6,4,7,7,5,7,5,5,1,Se justifica tratamiento,Si,Si,Si,No,Si,No,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,Si,Si,Si,Muy Buena,No,Colombiana
16,Hombre,NARP_Negro Afro Raizal Palenquero,Comuna 5,Alfonso lopez,Soltero,Basica Secundaria _6-9,Estrato 3,4,0,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Excelente,1,2,2,Ningun dia,2,1,1,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,Si,No,No,No,No,No,Si,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,Si,Si,Si,Igual,No,Colombiana
19,Mujer,Otros,Comuna 16,Belen rincon,Soltero,Tecnica,Estrato 3,4,0,Entre 1 y 2 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Bueno,2,2,2,1,2,2,Ningun dia,Ningun dia,Ningun dia,Consulta para valoracion,No sabe,No,No,No,No,No,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,Si,Si,Si,Mejor,No,Colombiana
19,Mujer,NARP_Negro Afro Raizal Palenquero,Comuna 1,Popular 1,Soltero,Tecnologica,Estrato 1,6,6,Entre 1 y 2 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Bueno,Ningun dia,2,2,Ningun dia,Ningun dia,2,1,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,Si,Si,Si,Si,Si,Si,Si,Si,Inseguridad alimentaria grave,Nunca,No,No sabe,No sabe,No sabe,No sabe,No sabe,No sabe,No,Si,Enviar informacion de lineas de atencion,No,Si,No,No,No,Peor,No,Colombiana
25,Mujer,Otros,Comuna 8,Enciso,Soltero,Media _10-13,Estrato 2,5,1,Entre 1 y 2 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Regular,2,1,3,1,3,Ningun dia,1,1,Ningun dia,Probablemente no necesita tratamiento,Si,No,Si,Si,No,No,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Poco frecuente,Muy frecuente,Frecuente,Poco frecuente,Poco frecuente,Poco frecuente,No,Si,No necesita informacion,Si,Si,Si,Si,Si,Peor,No,Colombiana
19,Mujer,Indigena,Comuna 10,Prado centro,Soltero,Media _10-13,Estrato 1,12,0,Menos de  1 SMMLV,Si,Si,Si,Jovenes en accion,No,No aplica,No aplica,Regular,2,2,2,2,2,Ningun dia,2,1,Ningun dia,Consulta para valoracion,No,No,No,No,No,Si,Si,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,Enviar informacion de lineas de atencion,No,Si,Si,Si,Si,Peor,No,Colombiana
16,Mujer,Otros,Comuna 13,El Pesebre,Soltero,Media _10-13,Estrato 1,6,0,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Bueno,Ningun dia,Ningun dia,1,Ningun dia,Ningun dia,Ningun dia,Ningun dia,1,Ningun dia,Probablemente no necesita tratamiento,Si,Si,Si,No,No,Si,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,No,Si,Si,Igual,No,Colombiana
18,Mujer,Otros,Comuna 3,Barrios unidos,Soltero,Media _10-13,Estrato 2,9,0,Entre 1 y 2 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Bueno,1,2,2,1,1,Sin dato,1,2,Ningun dia,Sin dato,Si,Si,Si,No responde,No responde,No responde,No responde,No responde,Seguridad alimentaria a inseguridad alimentaria leve,Muy frecuente,Si,Nunca,Muy frecuente,Muy frecuente,Frecuente,Frecuente,Nunca,No,Si,No necesita informacion,Si,Si,Si,Si,Si,Mucho peor,No,Colombiana
18,Mujer,Otros,Comuna 6,Doce de octubre,Soltero,Media _10-13,Estrato 2,3,1,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Excelente,Ningun dia,Ningun dia,2,Ningun dia,2,1,Ningun dia,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,Si,No,No,No,No,Si,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Poco frecuente,Frecuente,Poco frecuente,Poco frecuente,Poco frecuente,Poco frecuente,No,Si,No necesita informacion,Si,Si,No,Si,Si,Mucho peor,No,Colombiana
20,Hombre,Otros,Comuna 7,La pola,Soltero,Tecnica,Estrato 3,3,0,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Regular,1,2,4,Ningun dia,6,3,Ningun dia,2,Ningun dia,Consulta para valoracion,Si,No,No,No,No,No,Si,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,Si,Si,Si,Peor,No,Colombiana
22,Hombre,Otros,Comuna 11,San joaquin,Soltero,Universitaria - pregrado,Estrato 5,3,0,Mas de 3 SMMLV,No,No,No,No aplica,No,No aplica,No aplica,Bueno,Ningun dia,Ningun dia,Ningun dia,Ningun dia,1,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,No,No,No,No,No,No,No,No,Adecuada seguridad alimentaria,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,No,Si,Si,Peor,No,Colombiana
23,Mujer,Otros,Comuna 9,Loreto,Casado_Union libre,Media _10-13,Estrato 2,2,1,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Bueno,1,Ningun dia,Ningun dia,1,1,Ningun dia,1,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,Si,Si,Si,No sabe,No,Si,Si,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,No,No aplica,No aplica,No aplica,No aplica,No,Colombiana
16,Mujer,Otros,Comuna 2,Santa Cruz,Soltero,Media _10-13,Estrato 2,3,0,Entre 1 y 2 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Regular,5,5,6,7,5,3,6,5,Ningun dia,Se justifica tratamiento,Si,Si,Si,Si,Si,Si,Si,Si,Inseguridad alimentaria grave,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,Si,No,Si,Mucho peor,No,Colombiana
17,Hombre,Otros,Santa Elena,Cerro verde,Soltero,Media _10-13,Estrato 2,4,0,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Regular,Ningun dia,2,1,1,2,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,Si,No,No,No,No,Si,Si,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,Enviar informacion de lineas de atencion,No,Si,No,Si,No,Muy Buena,No,Colombiana
25,Mujer,Otros,Comuna 3,Santa ines,Soltero,Basica Secundaria _6-9,Estrato 2,3,3,Menos de  1 SMMLV,Si,Si,No,No aplica,Si,No tengo contrato formal,No se,Bueno,2,2,Ningun dia,1,2,2,2,Ningun dia,Ningun dia,Consulta para valoracion,Si,Si,Si,Si,Si,Si,Si,No,Inseguridad alimentaria grave,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,Enviar informacion de lineas de atencion,No,Si,Si,Si,Si,Peor,No,Colombiana
26,Mujer,Otros,San cristobal,San Cristobal,Casado_Union libre,Tecnologica,Estrato 2,1,1,Entre 1 y 2 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Bueno,1,2,1,Ningun dia,3,Ningun dia,3,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,Si,No,Si,No,Si,No,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,No responde,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,Si,No,Si,Peor,No,Colombiana
25,Mujer,Otros,Comuna 5,No informa,Sin dato,Media _10-13,Estrato 1,2,0,Entre 1 y 2 SMMLV,Si,No,No,No aplica,Si,No tengo contrato formal,Si,Excelente,1,2,Ningun dia,1,Ningun dia,Ningun dia,1,Ningun dia,1,Probablemente no necesita tratamiento,No,No,No,No,No,No,No,No,Adecuada seguridad alimentaria,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,Si,Si,Si,Muy Buena,No,Colombiana
28,Mujer,NARP_Negro Afro Raizal Palenquero,Comuna 10,Boston,Soltero,Tecnica,Estrato 2,2,1,Entre 1 y 2 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Bueno,Ningun dia,1,2,Ningun dia,Ningun dia,1,Ningun dia,Sin dato,Ningun dia,Sin dato,Si,No,Si,No,No,Si,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Poco frecuente,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,Enviar informacion de lineas de atencion,No,Si,Si,Si,Si,Peor,No,Colombiana
14,Hombre,Otros,San Antonio de Prado,El Vergel,Soltero,Basica Secundaria _6-9,Estrato 2,3,0,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Bueno,Ningun dia,Ningun dia,1,1,Ningun dia,1,Ningun dia,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,Si,No,No,No,No,No,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,No,No,No,Muy Buena,No,Colombiana
24,Mujer,Otros,Comuna 4,Aranjuez,Soltero,Universitaria - pregrado,Estrato 3,3,3,Mas de 3 SMMLV,Si,No,No,No aplica,Si,Contrato por prestacion de servicios,Si,Bueno,1,1,2,1,2,1,2,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,No,No,No,No,No,No,No,No,Adecuada seguridad alimentaria,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,No,No aplica,No aplica,No aplica,No aplica,No,Colombiana
21,Mujer,Otros,Comuna 16,Las Mercedes,Soltero,Media _10-13,Estrato 3,5,2,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Excelente,2,2,1,Ningun dia,1,2,2,1,Ningun dia,Probablemente no necesita tratamiento,Si,No sabe,No sabe,Si,No sabe,No sabe,Si,No sabe,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,No,No aplica,No aplica,No aplica,No aplica,No,Colombiana
20,Hombre,Otros,Comuna 7,Robledo aures,Soltero,Basica Primaria _1-5,Estrato 1,4,2,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Excelente,Ningun dia,Ningun dia,2,2,Ningun dia,2,1,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,Si,Si,Si,Si,Si,Si,No,No,Inseguridad alimentaria grave,Nunca,No,No responde,No responde,No responde,No responde,No responde,No responde,No,Si,No necesita informacion,Si,No,No aplica,No aplica,No aplica,No aplica,Si,Colombiana
17,Mujer,Otros,Comuna 2,Santa Cruz,Soltero,Media _10-13,Estrato 1,3,0,Menos de  1 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Regular,3,5,7,7,5,7,4,2,3,Se justifica tratamiento,No responde,Si,No,Si,No responde,No responde,No,No responde,Seguridad alimentaria a inseguridad alimentaria leve,Poco frecuente,No,Nunca,Nunca,No responde,Nunca,Nunca,Nunca,No,No,Enviar informacion acerca de la importancia e informacion de las lineas de atencion,No,Si,Si,No,Si,Peor,No,Colombiana
18,Hombre,Otros,Comuna 8,La mansion,Soltero,Tecnica,Estrato 3,2,0,Entre 1 y 2 SMMLV,Si,No,No,No aplica,No,No aplica,No aplica,Bueno,Ningun dia,Ningun dia,2,2,Ningun dia,Ningun dia,Ningun dia,3,Ningun dia,Probablemente no necesita tratamiento,No sabe,No,No,No,No,No,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Poco frecuente,Poco frecuente,Poco frecuente,Poco frecuente,Poco frecuente,Poco frecuente,No,Si,No necesita informacion,Si,Si,Si,Si,Si,Mucho peor,No,Colombiana
16,Hombre,Otros,Comuna 6,Santander,Sin dato,Media _10-13,Estrato 2,4,0,Entre 1 y 2 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Excelente,1,Ningun dia,1,Ningun dia,Ningun dia,Ningun dia,Ningun dia,1,Ningun dia,Probablemente no necesita tratamiento,No sabe,No,No,No,No,No,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,No,Si,Si,Mejor,No,Colombiana
18,Mujer,Otros,Comuna 2,Santa cruz,Soltero,Basica Secundaria _6-9,Estrato 2,4,1,Entre 1 y 2 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Excelente,1,Ningun dia,Ningun dia,1,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,Si,No,No,No,No,No,No,No,Seguridad alimentaria a inseguridad alimentaria leve,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,Si,Si,Si,Si,Peor,No,Colombiana
25,Mujer,Otros,Comuna 4,El Bosque,Soltero,Universitaria - pregrado,Estrato 2,5,2,Entre 2 y 3 SMMLV,No estoy seguro_a,No,No,No aplica,Si,Contrato por prestacion de servicios,No se,Regular,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Ningun dia,Probablemente no necesita tratamiento,No,No,No,No,No,No,No,No,Adecuada seguridad alimentaria,Nunca,No,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No,Si,No necesita informacion,Si,No,No aplica,No aplica,No aplica,No aplica,No,Colombiana
26,Mujer,Otros,Comuna 15,Rodeo Alto,Soltero,Universitaria - pregrado,Estrato 3,1,0,Entre 2 y 3 SMMLV,Si,Si,No,No aplica,No,No aplica,No aplica,Bueno,6,5,7,7,7,7,7,3,Ningun dia,Se justifica tratamiento,No sabe,No,Si,No,No,No,No,No,Seguridad alimentaria a inseguridad alimentaria leve,No sabe,No,Nunca,Nunca,Nunca,Poco frecuente,Nunca,Nunca,No,Si,No necesita informacion,Si,No,No aplica,No aplica,No aplica,No aplica,No,Colombiana
